"","gas","region","year","value","lagged_value","percent_change"
"362","CH4","European Union",2010,479262.317045862,490067.068574661,-2.20474955810113
"363","CH4","European Union",2011,469192.869390414,479262.317045862,-2.10103054158636
"364","CH4","European Union",2012,465115.007663089,469192.869390414,-0.869122698438066
"365","CH4","European Union",2013,455064.598623899,465115.007663089,-2.16084385014516
"366","CH4","European Union",2014,447362.206506644,455064.598623899,-1.69259312645869
"367","CH4","European Union",2015,447064.376765717,447362.206506644,-0.0665746316061698
"368","CH4","European Union",2016,440451.648493847,447064.376765717,-1.47914452940977
"369","CH4","European Union",2017,439264.994906588,440451.648493847,-0.269417447140189
"370","CH4","European Union",2018,433058.620816331,439264.994906588,-1.41289976716146
"371","CH4","European Union",2019,424208.509820021,433058.620816331,-2.04362886937275
"372","CH4","European Union",2020,418340.579474867,424208.509820021,-1.38326558975528
"373","CH4","Finland",1990,7687.12652497904,NA,NA
"374","CH4","Finland",1991,7669.11441174038,7687.12652497904,-0.234315295580612
"375","CH4","Finland",1992,7619.70592311138,7669.11441174038,-0.644252856018975
"376","CH4","Finland",1993,7660.18231498943,7619.70592311138,0.531206745857222
"377","CH4","Finland",1994,7630.42124271165,7660.18231498943,-0.388516500704474
"378","CH4","Finland",1995,7425.68073296359,7630.42124271165,-2.6832137209151
"379","CH4","Finland",1996,7352.88221743926,7425.68073296359,-0.980361506806617
"380","CH4","Finland",1997,7272.35282113435,7352.88221743926,-1.09520857159814
"381","CH4","Finland",1998,7005.65657945703,7272.35282113435,-3.66726213973376
"382","CH4","Finland",1999,6834.09521133558,7005.65657945703,-2.4488977753281
"383","CH4","Finland",2000,6566.26575739321,6834.09521133558,-3.91901847516151
"384","CH4","Finland",2001,6433.66438877208,6566.26575739321,-2.01943347285067
"385","CH4","Finland",2002,6208.45623840904,6433.66438877208,-3.50046469250198
"386","CH4","Finland",2003,6004.62304142787,6208.45623840904,-3.28315428431536
"387","CH4","Finland",2004,5821.62508109541,6004.62304142787,-3.04761779498724
"388","CH4","Finland",2005,5583.07085195137,5821.62508109541,-4.09772573501337
"389","CH4","Finland",2006,5642.23524682638,5583.07085195137,1.05971062241366
"390","CH4","Finland",2007,5517.38171107664,5642.23524682638,-2.21283818004516
"391","CH4","Finland",2008,5353.0095163474,5517.38171107664,-2.97917025387692
"392","CH4","Finland",2009,5287.11421070219,5353.0095163474,-1.23099548849996
"393","CH4","Finland",2010,5350.0138529001,5287.11421070219,1.18967814371379
"394","CH4","Finland",2011,5178.32623499743,5350.0138529001,-3.20910604389561
"395","CH4","Finland",2012,5126.05605703848,5178.32623499743,-1.00940295351972
"396","CH4","Finland",2013,4992.13852094371,5126.05605703848,-2.6124867657444
"397","CH4","Finland",2014,4894.90885773478,4992.13852094371,-1.94765555484927
"398","CH4","Finland",2015,4857.0457281959,4894.90885773478,-0.773520623965252
"399","CH4","Finland",2016,4728.6382854994,4857.0457281959,-2.64373551089039
"400","CH4","Finland",2017,4611.0246207263,4728.6382854994,-2.48726287933184
"401","CH4","Finland",2018,4543.91632034658,4611.0246207263,-1.45538802976831
"402","CH4","Finland",2019,4492.78845290268,4543.91632034658,-1.12519386008412
"403","CH4","Finland",2020,4401.88032318798,4492.78845290268,-2.02342332980236
"404","CH4","France",1990,69559.9777841378,NA,NA
"405","CH4","France",1991,70039.6001338344,69559.9777841378,0.68950906106526
"406","CH4","France",1992,70124.2646676076,70039.6001338344,0.120880949650497
"407","CH4","France",1993,70524.8590476141,70124.2646676076,0.571263573180177
"408","CH4","France",1994,70394.1065686914,70524.8590476141,-0.185399135409015
"409","CH4","France",1995,70791.8523250588,70394.1065686914,0.565027067968091
"410","CH4","France",1996,69883.1645104582,70791.8523250588,-1.28360508272638
"411","CH4","France",1997,68646.106447421,69883.1645104582,-1.77018037420453
"412","CH4","France",1998,68695.8404092571,68646.106447421,0.072449792726691
"413","CH4","France",1999,68663.0098418218,68695.8404092571,-0.0477912013881981
"414","CH4","France",2000,69026.5674496149,68663.0098418218,0.529481024252545
"415","CH4","France",2001,68899.8698764511,69026.5674496149,-0.183548998371207
"416","CH4","France",2002,67321.2200032468,68899.8698764511,-2.29122330134308
"417","CH4","France",2003,66350.1723113087,67321.2200032468,-1.44240952836454
"418","CH4","France",2004,64989.9753000697,66350.1723113087,-2.05002785050367
"419","CH4","France",2005,64054.3688682562,64989.9753000697,-1.43961653700228
"420","CH4","France",2006,63517.2800805811,64054.3688682562,-0.83848892302687
"421","CH4","France",2007,63236.0981022489,63517.2800805811,-0.442685798219757
"422","CH4","France",2008,63509.6123206652,63236.0981022489,0.432528613599849
"423","CH4","France",2009,62388.5442734749,63509.6123206652,-1.76519428512637
"424","CH4","France",2010,62090.6019724658,62388.5442734749,-0.477559309130684
"425","CH4","France",2011,60914.6675382403,62090.6019724658,-1.8939008430728
"426","CH4","France",2012,59680.2352361364,60914.6675382403,-2.02649436004712
"427","CH4","France",2013,59520.6500617831,59680.2352361364,-0.26740037756533
"428","CH4","France",2014,59233.2307701812,59520.6500617831,-0.482890041193351
"429","CH4","France",2015,58318.7649289079,59233.2307701812,-1.54383920880719
"430","CH4","France",2016,57892.0480141886,58318.7649289079,-0.731697448050344
"431","CH4","France",2017,57472.3317651526,57892.0480141886,-0.724998101523601
"432","CH4","France",2018,56702.7737259196,57472.3317651526,-1.33900611928819
"433","CH4","France",2019,56226.2285227887,56702.7737259196,-0.840426617283923
"434","CH4","France",2020,55122.8110256096,56226.2285227887,-1.96246044980926
"435","CH4","Germany",1990,118555.322425238,NA,NA
"436","CH4","Germany",1991,112964.720960177,118555.322425238,-4.71560563515525
"437","CH4","Germany",1992,109571.464087737,112964.720960177,-3.00381999229318
"438","CH4","Germany",1993,110368.430710712,109571.464087737,0.727348703068206
"439","CH4","Germany",1994,106615.128347155,110368.430710712,-3.40070284535876
"440","CH4","Germany",1995,104349.855209361,106615.128347155,-2.12472017143563
"441","CH4","Germany",1996,101811.805379837,104349.855209361,-2.43225045634402
"442","CH4","Germany",1997,97432.9179224919,101811.805379837,-4.30096238938937
"443","CH4","Germany",1998,92585.2413937903,97432.9179224919,-4.97539910747407
"444","CH4","Germany",1999,91717.2435924251,92585.2413937903,-0.937512057319555
"445","CH4","Germany",2000,87798.42190582,91717.2435924251,-4.27272073724723
"446","CH4","Germany",2001,84298.2526710818,87798.42190582,-3.98659697835203
"447","CH4","Germany",2002,80304.8655902891,84298.2526710818,-4.73721216544577
"448","CH4","Germany",2003,76953.5695195922,80304.8655902891,-4.17321671117044
"449","CH4","Germany",2004,71989.2479472102,76953.5695195922,-6.45106081936602
"450","CH4","Germany",2005,68701.2120478839,71989.2479472102,-4.56739859504771
"451","CH4","Germany",2006,64913.7475682088,68701.2120478839,-5.51295147025251
"452","CH4","Germany",2007,62899.194577794,64913.7475682088,-3.10343042249715
"453","CH4","Germany",2008,61777.0427927292,62899.194577794,-1.7840479398777
"454","CH4","Germany",2009,59335.4542717472,61777.0427927292,-3.95225865565284
"455","CH4","Germany",2010,58139.515606275,59335.4542717472,-2.01555491594449
"456","CH4","Germany",2011,57051.2380222893,58139.515606275,-1.87183806510464
"457","CH4","Germany",2012,57597.4050917645,57051.2380222893,0.957327287554779
"458","CH4","Germany",2013,56966.2485469166,57597.4050917645,-1.09580725701503
"459","CH4","Germany",2014,55847.307276372,56966.2485469166,-1.96421793445474
"460","CH4","Germany",2015,55626.7145407623,55847.307276372,-0.394992608180813
"461","CH4","Germany",2016,54366.2216610908,55626.7145407623,-2.26598477022733
"462","CH4","Germany",2017,53797.6040213906,54366.2216610908,-1.04590244149181
"463","CH4","Germany",2018,52006.9002014147,53797.6040213906,-3.32859400069917
"464","CH4","Germany",2019,49944.0503347547,52006.9002014147,-3.96649263592119
"465","CH4","Germany",2020,49015.3424495547,49944.0503347547,-1.85949653457268
"466","CH4","Greece",1990,11155.5195407156,NA,NA
"467","CH4","Greece",1991,11157.2079189854,11155.5195407156,0.0151349138302025
"468","CH4","Greece",1992,11216.1028213758,11157.2079189854,0.527864164744868
"469","CH4","Greece",1993,11259.72091414,11216.1028213758,0.388888132168974
"470","CH4","Greece",1994,11330.4872483982,11259.72091414,0.628491014988936
"471","CH4","Greece",1995,11506.9508290313,11330.4872483982,1.55742270181759
"472","CH4","Greece",1996,11666.7017822303,11506.9508290313,1.38829960753772
"473","CH4","Greece",1997,11620.8670746004,11666.7017822303,-0.392867740047243
"474","CH4","Greece",1998,11831.3319402611,11620.8670746004,1.81109433839674
"475","CH4","Greece",1999,11794.9556877666,11831.3319402611,-0.3074569514081
"476","CH4","Greece",2000,11802.4413185375,11794.9556877666,0.0634646790463448
"477","CH4","Greece",2001,11112.9773493718,11802.4413185375,-5.84170639410673
"478","CH4","Greece",2002,11196.4723022467,11112.9773493718,0.751328381674602
"479","CH4","Greece",2003,11297.3249141988,11196.4723022467,0.900753462605021
"480","CH4","Greece",2004,11324.7377652331,11297.3249141988,0.242649045172159
"481","CH4","Greece",2005,11407.3324663326,11324.7377652331,0.729329921908355
"482","CH4","Greece",2006,11482.282687136,11407.3324663326,0.657035472794414
"483","CH4","Greece",2007,11362.4149881569,11482.282687136,-1.0439361427096
"484","CH4","Greece",2008,11241.698270783,11362.4149881569,-1.06242130303922
"485","CH4","Greece",2009,10864.0335109731,11241.698270783,-3.35949916741178
"486","CH4","Greece",2010,11082.1938277642,10864.0335109731,2.00809686909332
"487","CH4","Greece",2011,10936.9694574552,11082.1938277642,-1.31042979906352
"488","CH4","Greece",2012,10776.0231320289,10936.9694574552,-1.4715806426303
"489","CH4","Greece",2013,10533.5395624305,10776.0231320289,-2.25021389270854
"490","CH4","Greece",2014,10340.3491826565,10533.5395624305,-1.83404997559456
"491","CH4","Greece",2015,10145.9443779503,10340.3491826565,-1.88006034682338
"492","CH4","Greece",2016,9797.52429609185,10145.9443779503,-3.43408231781415
"493","CH4","Greece",2017,10096.5202481121,9797.52429609185,3.05175004403426
"494","CH4","Greece",2018,10217.0748353246,10096.5202481121,1.19402115035665
"495","CH4","Greece",2019,9991.41089111647,10217.0748353246,-2.20869424806323
"496","CH4","Greece",2020,9685.19804184179,9991.41089111647,-3.06476084921038
"497","CH4","Hungary",1990,12829.7823475993,NA,NA
"498","CH4","Hungary",1991,12634.2048037574,12829.7823475993,-1.52440266360789
"499","CH4","Hungary",1992,11404.6508745228,12634.2048037574,-9.73194552670962
"500","CH4","Hungary",1993,11104.4282431329,11404.6508745228,-2.63245788663796
"501","CH4","Hungary",1994,10781.8798741662,11104.4282431329,-2.90468236548935
"502","CH4","Hungary",1995,10743.7355610442,10781.8798741662,-0.3537816555849
"503","CH4","Hungary",1996,10879.0836350136,10743.7355610442,1.25978597667798
"504","CH4","Hungary",1997,10703.0982906072,10879.0836350136,-1.61764860268196
"505","CH4","Hungary",1998,10556.3863002571,10703.0982906072,-1.37074318451183
"506","CH4","Hungary",1999,10566.6215284812,10556.3863002571,0.0969576892411714
"507","CH4","Hungary",2000,10591.0545568931,10566.6215284812,0.231228385970313
"508","CH4","Hungary",2001,10457.077519262,10591.0545568931,-1.26500186465286
"509","CH4","Hungary",2002,10305.8421711563,10457.077519262,-1.44624870406788
"510","CH4","Hungary",2003,10421.046208348,10305.8421711563,1.11785175125357
"511","CH4","Hungary",2004,9985.03995914088,10421.046208348,-4.18390092981113
"512","CH4","Hungary",2005,9705.31085622548,9985.03995914088,-2.80148205775902
"513","CH4","Hungary",2006,9512.94163866533,9705.31085622548,-1.98210258702589
"514","CH4","Hungary",2007,9266.6618217888,9512.94163866533,-2.58889233458056
"515","CH4","Hungary",2008,9026.09989525398,9266.6618217888,-2.59599337022514
"516","CH4","Hungary",2009,8855.81748846349,9026.09989525398,-1.88655575239119
"517","CH4","Hungary",2010,8893.60704836928,8855.81748846349,0.426720175240951
"518","CH4","Hungary",2011,8741.93269422378,8893.60704836928,-1.70543125326535
"519","CH4","Hungary",2012,8777.02914575585,8741.93269422378,0.401472451912838
"520","CH4","Hungary",2013,8582.59432070547,8777.02914575585,-2.21526921947616
"521","CH4","Hungary",2014,8339.73424124691,8582.59432070547,-2.82968145042882
"522","CH4","Hungary",2015,8384.19340359439,8339.73424124691,0.533100468928533
"523","CH4","Hungary",2016,8333.86585391741,8384.19340359439,-0.600267041256518
"524","CH4","Hungary",2017,8353.32998617125,8333.86585391741,0.233554662326246
"525","CH4","Hungary",2018,8291.90932958388,8353.32998617125,-0.735283493996414
"526","CH4","Hungary",2019,8233.71739219064,8291.90932958388,-0.701791771716828
"527","CH4","Hungary",2020,8219.72809643028,8233.71739219064,-0.169902549407721
"528","CH4","Iceland",1990,606.421851669481,NA,NA
"529","CH4","Iceland",1991,602.391697173494,606.421851669481,-0.664579365814744
"530","CH4","Iceland",1992,607.945842167576,602.391697173494,0.922015529122132
"531","CH4","Iceland",1993,622.383008045744,607.945842167576,2.37474539289447
"532","CH4","Iceland",1994,630.019890189255,622.383008045744,1.22703898480302
"533","CH4","Iceland",1995,629.694890492769,630.019890189255,-0.0515856247631081
"534","CH4","Iceland",1996,649.435101638658,629.694890492769,3.13488507592007
"535","CH4","Iceland",1997,653.268921537579,649.435101638658,0.590331487972773
"536","CH4","Iceland",1998,652.982316280196,653.268921537579,-0.0438724770050986
"537","CH4","Iceland",1999,659.47583878788,652.982316280196,0.994440790475808
"538","CH4","Iceland",2000,658.8851030144,659.47583878788,-0.0895765604644087
"539","CH4","Iceland",2001,668.061484342954,658.8851030144,1.39271343160926
"540","CH4","Iceland",2002,674.176471021202,668.061484342954,0.915332917936759
"541","CH4","Iceland",2003,664.058213122075,674.176471021202,-1.50083225001912
"542","CH4","Iceland",2004,659.119502873356,664.058213122075,-0.743716462070332
"543","CH4","Iceland",2005,648.04133706283,659.119502873356,-1.68075224025871
"544","CH4","Iceland",2006,680.575812868588,648.04133706283,5.02043217693743
"545","CH4","Iceland",2007,687.183439394196,680.575812868588,0.970887651407597
"546","CH4","Iceland",2008,674.275237737229,687.183439394196,-1.87842152720481
"547","CH4","Iceland",2009,666.666087866225,674.275237737229,-1.12849315014729
"548","CH4","Iceland",2010,655.515332123856,666.666087866225,-1.67261481352064
"549","CH4","Iceland",2011,636.678500390292,655.515332123856,-2.87359132738101
"550","CH4","Iceland",2012,612.726362064277,636.678500390292,-3.76204604228539
"551","CH4","Iceland",2013,614.887004283857,612.726362064277,0.352627592568519
"552","CH4","Iceland",2014,625.854112955652,614.887004283857,1.7835974082048
"553","CH4","Iceland",2015,631.286360960613,625.854112955652,0.867973524901314
"554","CH4","Iceland",2016,622.335249948628,631.286360960613,-1.41791610995118
"555","CH4","Iceland",2017,610.402921065217,622.335249948628,-1.91734742398023
"556","CH4","Iceland",2018,609.902479360497,610.402921065217,-0.081985470162354
"557","CH4","Iceland",2019,570.24611268967,609.902479360497,-6.50208320392598
"558","CH4","Iceland",2020,589.570928118216,570.24611268967,3.38885526766627
"559","CH4","Ireland",1990,14180.7484020022,NA,NA
"560","CH4","Ireland",1991,14511.9259433383,14180.7484020022,2.33540241987045
"561","CH4","Ireland",1992,14742.3688480797,14511.9259433383,1.58795535231617
"562","CH4","Ireland",1993,14930.4268748551,14742.3688480797,1.27562964075409
"563","CH4","Ireland",1994,14921.9754188671,14930.4268748551,-0.0566055884325333
"564","CH4","Ireland",1995,15035.411065505,14921.9754188671,0.760191887827902
"565","CH4","Ireland",1996,15371.4493134681,15035.411065505,2.234978787737
"566","CH4","Ireland",1997,15404.3696836572,15371.4493134681,0.214165688073773
"567","CH4","Ireland",1998,15790.3450226019,15404.3696836572,2.50562241020604
"568","CH4","Ireland",1999,15410.1899283293,15790.3450226019,-2.40751607218496
"569","CH4","Ireland",2000,14864.7720787335,15410.1899283293,-3.53933242959668
"570","CH4","Ireland",2001,14955.5814477214,14864.7720787335,0.610903204616358
"571","CH4","Ireland",2002,14867.6229238189,14955.5814477214,-0.588131756762297
"572","CH4","Ireland",2003,15545.5112470249,14867.6229238189,4.55949365059547
"573","CH4","Ireland",2004,14598.1487964638,15545.5112470249,-6.09412219068965
"574","CH4","Ireland",2005,14420.4403656444,14598.1487964638,-1.2173353847609
"575","CH4","Ireland",2006,14555.4206475637,14420.4403656444,0.936034396292649
"576","CH4","Ireland",2007,13687.6451227175,14555.4206475637,-5.96187184045038
"577","CH4","Ireland",2008,13515.3564102923,13687.6451227175,-1.25871697344967
