country,gas,year,emission,population,per_capital,emission_per_capital,emission_per_pop,change_in_emission
Norway,SF6E,2013,57138.60812738,5065448.75,102892.283438889,0.555324522089321,0.01128006835078136,5.330787064445159
Norway,SF6E,2014,50336.68520927501,5122600.75,97006.1346289651,0.518902081830245,0.009826392425619938,-11.904250280198205
Norway,SF6E,2015,69664.906218635,5177550,74330.4601971752,0.9372322737385999,0.013455187534381127,38.397882039714816
Norway,SF6E,2016,63050.59657466,5222620,70431.3168573813,0.8952068396269408,0.01207259892059158,-9.49446429055224
Norway,SF6E,2017,58004.88239189,5267642.5,75490.6884440251,0.768371352645691,0.011011544992259821,-8.00264304683497
Norway,SF6E,2018,55504.25798616,5295619,82261.5528792418,0.6747290325000194,0.010481165277592666,-4.311058487862094
Norway,SF6E,2019,70066.177857315,5328212,75714.330467121,0.9254018020768376,0.013150035669998677,26.235680647755004
Norway,SF6E,2020,75983.66542115499,5367580,67325.1222639302,1.128607908401284,0.014156037808687526,8.445569238685401
Norway,SF6E,2021,62482.001788625,5391369,89241.7139378055,0.7001434534546263,0.011589264579854394,-17.769165988103182
New Zealand,SF6E,1990,19972.8,3346266.6666666665,13375.033364094,1.4932897329152135,0.00596868151571901,-68.03431479745564
New Zealand,SF6E,1991,20862,3445416.3333333335,12590.0495457651,1.6570228674769059,0.006055001190470546,4.452054794520552
New Zealand,SF6E,1992,21905.100000000002,3487100,11906.6799549002,1.8397319893514854,0.006281752745834648,5.000000000000011
New Zealand,SF6E,1993,22692.555,3572200,12771.3163391203,1.776837594296336,0.006352543250657858,3.594847775175635
New Zealand,SF6E,1994,23430.46275,3573200,14793.0732455574,1.5838806690852116,0.006557277160528377,3.2517614257186924
New Zealand,SF6E,1995,24416.1658875,3673400,17189.4206937791,1.4204181934028923,0.006646748485735286,4.206929875936832
New Zealand,SF6E,1996,24647.454181932,3675151.5,18638.4091184649,1.3224011784092664,0.006706513780978009,0.9472752417299484
New Zealand,SF6E,1997,25584.56689104,3781300,18354.2154123239,1.3939341081210856,0.006766076981736441,3.802066948540913
New Zealand,SF6E,1998,24857.395235592,3815000,15007.6322322763,1.6563169226743322,0.00651569993069253,-2.842227732620576
New Zealand,SF6E,1999,24564.684997212,3835100,15631.1096341132,1.5715253473497648,0.006405226720870903,-1.1775579685874917
New Zealand,SF6E,2000,19564.154978928,3857700,14121.939724272,1.385373069203958,0.0050714557842569405,-20.356581079104174
New Zealand,SF6E,2001,20036.733223044,3812842,13911.2927011848,1.4403214462835296,0.005255065177902468,2.415531080309891
New Zealand,SF6E,2002,23317.375610244,3948500,15833.621230716,1.4726495771548516,0.005905375613585918,16.373140025775115
New Zealand,SF6E,2003,25187.358493152,4027200,20873.536108258,1.2066646668068552,0.0062543103131585225,8.01969704552199
New Zealand,SF6E,2004,28915.838524356,4087500,25100.7490893633,1.1519910589684108,0.0070742112597812845,14.80298155210562
New Zealand,SF6E,2005,25413.534264468002,4133900,27759.0981825841,0.915502877554297,0.006147592893990663,-12.11206189624411
New Zealand,SF6E,2006,21045.871043916002,4119276.3333333335,26684.8320459603,0.7886829119879001,0.005109118529779624,-17.186366819740847
New Zealand,SF6E,2007,19874.624517840002,4223800,32498.3156268842,0.6115586034064713,0.0047053895823287095,-5.565208128625245
New Zealand,SF6E,2008,19341.221609292,4259800,31249.1532128738,0.6189358629188052,0.0045404060306333625,-2.6838389226886092
New Zealand,SF6E,2009,22536.088782708,4302600,28207.7422218362,0.7989327400071866,0.005237783847605634,16.51843527753753
New Zealand,SF6E,2010,22837.506235068,4350700,33710.5722521474,0.6774582781997486,0.005249156741459535,1.337487863427642
New Zealand,SF6E,2011,18939.779918304,4384000,38411.5554447214,0.493075057727368,0.004320205273335767,-17.067215118167617
New Zealand,SF6E,2012,20899.29812784,4408100,39953.5856925595,0.5230894240296446,0.004741112526449037,10.346045297190912
New Zealand,SF6E,2013,18184.99749546,4345782,42893.9621020954,0.42395238407159525,0.004184516732652489,-12.987520517563574
New Zealand,SF6E,2014,16800.824780352,4509700,44595.658189537004,0.3767367825124688,0.003725486125540945,-7.611618948276286
New Zealand,SF6E,2015,16464.59857962,4595700,38789.0164745536,0.4244654821403146,0.0035826095218617405,-2.001248183513014
New Zealand,SF6E,2016,17362.992753264003,4693200,40453.0989346533,0.4292129209016014,0.003699606399314754,5.456520359725269
New Zealand,SF6E,2017,14789.757179172,4793900,43534.0893825611,0.33972818517473086,0.0030851200857698324,-14.820230651817038
New Zealand,SF6E,2018,14708.877705876,4778037.666666667,43805.3057967474,0.3357784505403031,0.0030784348579942127,-0.5468614008747882
New Zealand,SF6E,2019,15981.121896744,4979200,43039.5458788917,0.37131251202587096,0.0032095762164090617,8.649498733406116
